Date,Close_Price
2011-06-10,35
2011-06-12,24.99
2011-06-14,20.99
2011-06-16,19.96
2011-06-18,17.2
2011-06-20,17.35
2011-06-22,15.05
2011-06-24,16.7501
2011-06-26,17.51001
2011-06-28,17.52
2011-06-30,17.5
2011-07-02,16.49
2011-07-04,15.85
2011-07-06,16.5
2011-07-08,15.64276
2011-07-10,15.68
2011-07-12,14.63988
2011-07-14,14.1
2011-07-16,14.1
2011-07-18,13.6901
2011-07-20,14.04
2011-07-22,13.9389
2011-07-24,13.979999
2011-07-26,14.4
2011-07-28,14
2011-07-30,13.8
2011-08-01,13.5501
2011-08-03,13.1
2011-08-05,11.55
2011-08-07,9.8
2011-08-09,12.1
2011-08-11,10.4959
2011-08-13,10.05
2011-08-15,11.89
2011-08-17,11.3
2011-08-19,11.81
2011-08-21,11.59
2011-08-23,11.49
2011-08-25,10.96554
2011-08-27,9.11
2011-08-29,9.4811
2011-08-31,9
2011-09-02,8.4989
2011-09-04,8.593999999
2011-09-06,7.65713
2011-09-08,7.31509
2011-09-10,6.20892
2011-09-12,7.081
2011-09-14,5.990000001
2011-09-16,5.23
2011-09-18,5
2011-09-20,6.795
2011-09-22,5.83001
2011-09-24,5.66
2011-09-26,5.46014
2011-09-28,4.989
2011-09-30,5.35
2011-10-02,5.16
2011-10-04,5.03
2011-10-06,4.93
2011-10-08,4.594
2011-10-10,4.25937
2011-10-12,4.20612
2011-10-14,4.11455
2011-10-16,3.9009
2011-10-18,2.9
2011-10-20,2.42
2011-10-22,3.3
2011-10-24,3.2
2011-10-26,2.876
2011-10-28,3.255
2011-10-30,3.65026
2011-11-01,3.35
2011-11-03,3.299
2011-11-05,3.21
2011-11-07,3.0289
2011-11-09,3.114
2011-11-11,3
2011-11-13,3.099
2011-11-15,2.69
2011-11-17,2.60031
2011-11-19,2.3
2011-11-21,2.29
2011-11-23,2.38
2011-11-25,2.56
2011-11-27,2.4965
2011-11-29,2.981
2011-12-01,3.14
2011-12-03,3.12999
2011-12-05,2.93
2011-12-07,3.082
2011-12-09,3.039
2011-12-11,3.38
2011-12-13,3.3
2011-12-15,3.1933
2011-12-17,3.23
2011-12-19,3.70036
2011-12-21,4.11
2011-12-23,3.95
2011-12-25,4.3897
2011-12-27,4.06
2011-12-29,4.33
2011-12-31,4.995
2012-01-02,5.4999
2012-01-04,5.6063
2012-01-06,7.22
2012-01-08,7.2
2012-01-10,6.89
2012-01-12,6.997
2012-01-14,6.75
2012-01-16,7.18888
2012-01-18,6.95
2012-01-20,6.58
2012-01-22,6.39
2012-01-24,6.515
2012-01-26,6.2
2012-01-28,5.74815
2012-01-30,5.6
2012-02-01,5.638
2012-02-03,6.148
2012-02-05,5.9625
2012-02-07,5.70999
2012-02-09,5.8
2012-02-11,6
2012-02-13,5.72
2012-02-15,4.88
2012-02-17,4.76998
2012-02-19,4.33333
2012-02-21,4.4354
2012-02-23,4.92481
2012-02-25,5.07
2012-02-27,5.1
2012-02-29,4.9
2012-03-02,4.98888
2012-03-04,4.9
2012-03-06,5.05
2012-03-08,5
2012-03-10,4.94
2012-03-12,4.95915
2012-03-14,5.4444
2012-03-16,5.4
2012-03-18,5.37998
2012-03-20,4.98
2012-03-22,4.88
2012-03-24,4.74896
2012-03-26,4.73793
2012-03-28,4.84592
2012-03-30,4.83
2012-04-01,4.929
2012-04-03,5.01
2012-04-05,4.94486
2012-04-07,4.98
2012-04-09,4.8
2012-04-11,4.8941
2012-04-13,4.94464
2012-04-15,4.98389
2012-04-17,5.02207
2012-04-19,5.19
2012-04-21,5.48
2012-04-23,5.21799
2012-04-25,5.16
2012-04-27,5.1372
2012-04-29,5.0184
2012-05-01,5
2012-05-03,5.184
2012-05-05,5.1495
2012-05-07,5.0947
2012-05-09,5.09609
2012-05-11,5.03188
2012-05-13,4.99888
2012-05-15,5.09
2012-05-17,5.1345
2012-05-19,5.14291
2012-05-21,5.1475
2012-05-23,5.16
2012-05-25,5.15
2012-05-27,5.148
2012-05-29,5.15889
2012-05-31,5.19
2012-06-02,5.279
2012-06-04,5.2785
2012-06-06,5.47
2012-06-08,5.66
2012-06-10,5.62
2012-06-12,5.7
2012-06-14,5.95
2012-06-16,6.599
2012-06-18,6.4668
2012-06-20,6.64999
2012-06-22,6.79962
2012-06-24,6.5915
2012-06-26,6.4514
2012-06-28,6.66897
2012-06-30,6.693
2012-07-02,6.75
2012-07-04,6.55
2012-07-06,6.73449
2012-07-08,6.87
2012-07-10,7.239
2012-07-12,7.32
2012-07-14,7.68891
2012-07-16,8.2899
2012-07-18,9.39899
2012-07-20,9.23355
2012-07-22,9
2012-07-24,8.96
2012-07-26,8.9
2012-07-28,8.93
2012-07-30,9.15
2012-08-01,9.54
2012-08-03,11.1188
2012-08-05,11.1869
2012-08-07,11.04
2012-08-09,12
2012-08-11,11.59788
2012-08-13,11.86999
2012-08-15,12.67
2012-08-17,15.4
2012-08-19,12
2012-08-21,10.29999
2012-08-23,10.25
2012-08-25,10.25
2012-08-27,12.14999
2012-08-29,11.20999
2012-08-31,10.8359
2012-09-02,10.18999
2012-09-04,10.5934
2012-09-06,11.17
2012-09-08,11.21
2012-09-10,11.127
2012-09-12,11.3789
2012-09-14,11.75
2012-09-16,11.99
2012-09-18,12.09
2012-09-20,12.68666
2012-09-22,12.4433
2012-09-24,12.29888
2012-09-26,12.28
2012-09-28,12.444
2012-09-30,12.47499
2012-10-02,12.88
2012-10-04,13.0899
2012-10-06,12.89999
2012-10-08,12.08
2012-10-10,12.15
2012-10-12,12.15
2012-10-14,12
2012-10-16,11.99
2012-10-18,11.95998
2012-10-20,11.85
2012-10-22,11.81
2012-10-24,11.82
2012-10-26,11.09988
2012-10-28,10.61
2012-10-30,10.85
2012-11-01,11.279
2012-11-03,10.60097
2012-11-05,10.9
2012-11-07,11.21603
2012-11-09,11.07
2012-11-11,10.939
2012-11-13,11.129
2012-11-15,11.114
2012-11-17,11.8
2012-11-19,11.79998
2012-11-21,11.784
2012-11-23,12.43
2012-11-25,12.6
2012-11-27,12.52999
2012-11-29,12.599
2012-12-01,12.68778
2012-12-03,12.67901
2012-12-05,13.5
2012-12-07,13.68
2012-12-09,13.53
2012-12-11,13.63999
2012-12-13,13.79989
2012-12-15,13.7722
2012-12-17,13.498
2012-12-19,13.399
2012-12-21,13.6475
2012-12-23,13.48547
2012-12-25,13.45
2012-12-27,13.47
2012-12-29,13.67
2012-12-31,13.59
2013-01-02,13.4
2013-01-04,13.48986
2013-01-06,13.52999
2013-01-08,13.83
2013-01-10,14.32
2013-01-12,14.34999
2013-01-14,14.3
2013-01-16,14.689
2013-01-18,15.985
2013-01-20,15.89
2013-01-22,17.59
2013-01-24,19.18999
2013-01-26,17.61926
2013-01-28,18.45
2013-01-30,19.7
2013-02-01,21.3
2013-02-03,20.68
2013-02-05,20.79
2013-02-07,22.15
2013-02-09,23.69997
2013-02-11,24.1955
2013-02-13,26.09999
2013-02-15,26.99898
2013-02-17,25.6083
2013-02-19,28.78999
2013-02-21,29.80012
2013-02-23,29.27998
2013-02-25,30.25001
2013-02-27,31.40181
2013-03-01,34.87799
2013-03-03,34.10007
2013-03-05,40.04
2013-03-07,42.49271
2013-03-09,46.01112
2013-03-11,47.7397
2013-03-13,46.79999
2013-03-15,47.25005
2013-03-17,47.4419
2013-03-19,57.76
2013-03-21,73.8
2013-03-23,63
2013-03-25,73.88798
2013-03-27,88.9
2013-03-29,89.05
2013-03-31,92.50001
2013-04-02,108.73
2013-04-04,131.99899
2013-04-06,142.49765
2013-04-08,184
2013-04-10,198
2013-04-12,76.488
2013-04-14,91
2013-04-16,91
2013-04-18,96.5
2013-04-20,123.86
2013-04-22,123.515
2013-04-24,153.20019
2013-04-26,135.601
2013-04-28,135.98999
2013-04-30,139.109
2013-05-02,105.00003
2013-05-04,111.98979
2013-05-06,120.94999
2013-05-08,113.95001
2013-05-10,117.68
2013-05-12,114.32
2013-05-14,119
2013-05-16,115.09024
2013-05-18,123.74995
2013-05-20,122.65001
2013-05-22,122.64
2013-05-24,131.5
2013-05-26,134.04701
2013-05-28,128.321
2013-05-30,130.99589
2013-06-01,129.19945
2013-06-03,120.00002
2013-06-05,122.4051
2013-06-07,110.29501
2013-06-09,98.47045
2013-06-11,108
2013-06-13,109
2013-06-15,101.96998
2013-06-17,100.52521
2013-06-19,107.835
2013-06-21,111
2013-06-23,107.68389
2013-06-25,103.86665
2013-06-27,102.79001
2013-06-29,95.85301
2013-07-01,90.998
2013-07-03,82.8
2013-07-05,67.85844
2013-07-07,70.942
2013-07-09,76.32791
2013-07-11,87.15
2013-07-13,95.995
2013-07-15,98.37516
2013-07-17,97.97
2013-07-19,93.41082
2013-07-21,88.93999
2013-07-23,95.396
2013-07-25,96.2
2013-07-27,95.20461
2013-07-29,101.04202
2013-07-31,104.95555
2013-08-02,105.5
2013-08-04,104.67459
2013-08-06,106.88378
2013-08-08,101.9
2013-08-10,102.61802
2013-08-12,104.99498
2013-08-14,100.03
2013-08-16,98.51
2013-08-18,99.02
2013-08-20,104.59
2013-08-22,111.01
2013-08-24,108.79
2013-08-26,111.8
2013-08-28,119.25
2013-08-30,124.79
2013-09-01,130.82
2013-09-03,130.45
2013-09-05,124.51
2013-09-07,120.15
2013-09-09,121.66
2013-09-11,124.1
2013-09-13,128.29
2013-09-15,125.46
2013-09-17,127.56
2013-09-19,124.1
2013-09-21,123.5
2013-09-23,123.02
2013-09-25,124.18
2013-09-27,125.6
2013-09-29,128.1
2013-10-01,127.11
2013-10-03,116.95
2013-10-05,121.51
2013-10-07,123.6
2013-10-09,126.08
2013-10-11,126.84
2013-10-13,129.74
2013-10-15,139.24
2013-10-17,143.33
2013-10-19,165.05
2013-10-21,177.07
2013-10-23,199.95
2013-10-25,172.81
2013-10-27,189.06
2013-10-29,202.09
2013-10-31,201.61
2013-11-02,204.15
2013-11-04,225.1
2013-11-06,258.23
2013-11-08,325.56
2013-11-10,296.91
2013-11-12,353.95
2013-11-14,416.5
2013-11-16,433.53
2013-11-18,583.16
2013-11-20,595
2013-11-22,761
2013-11-24,833.16
2013-11-26,844.9
2013-11-28,1009
2013-11-30,1119.96
2013-12-02,992.27
2013-12-04,1151
2013-12-06,894
2013-12-08,722.99
2013-12-10,936.98
2013-12-12,845.75
2013-12-14,864.7
2013-12-16,709
2013-12-18,576.16
2013-12-20,660
2013-12-22,637
2013-12-24,647.27
2013-12-26,734.42
2013-12-28,701.61
2013-12-30,739.1
2014-01-01,746.9
2014-01-03,806.21
2014-01-05,896
2014-01-07,867.38
2014-01-09,809.17
2014-01-11,891.85
2014-01-13,807.83
2014-01-15,847.7
2014-01-17,793
2014-01-19,833
2014-01-21,822.56
2014-01-23,813.02
2014-01-25,806
2014-01-27,777
2014-01-29,803.6
2014-01-31,802.5
2014-02-02,819.57
2014-02-04,809.05
2014-02-06,778
2014-02-08,707
2014-02-10,665
2014-02-12,667.01
2014-02-14,672.1
2014-02-16,623.5
2014-02-18,626.77
2014-02-20,582.7
2014-02-22,603.98
2014-02-24,545
2014-02-26,585.38
2014-02-28,577.97
2014-03-02,559.88
2014-03-04,677.61
2014-03-06,657.02
2014-03-08,609
2014-03-10,621.99
2014-03-12,642.1
2014-03-14,636.47
2014-03-16,634.94
2014-03-18,627
2014-03-20,590
2014-03-22,557
2014-03-24,572
2014-03-26,585.7
2014-03-28,503
2014-03-30,449.02
2014-04-01,479.51
2014-04-03,446.31
2014-04-05,451.84
2014-04-07,447.74
2014-04-09,443.1
2014-04-11,427.99
2014-04-13,405
2014-04-15,489.91
2014-04-17,495
2014-04-19,499.9
2014-04-21,496.5
2014-04-23,487.3
2014-04-25,459.15
2014-04-27,440.1
2014-04-29,447.7
2014-05-01,460.01
2014-05-03,434.5
2014-05-05,427.83
2014-05-07,446.65
2014-05-09,452.02
2014-05-11,435
2014-05-13,438.95
2014-05-15,448.99
2014-05-17,449.08
2014-05-19,446.42
2014-05-21,494.87
2014-05-23,527.47
2014-05-25,575
2014-05-27,581.87
2014-05-29,568
2014-05-31,620.45
2014-06-02,631.49
2014-06-04,644.66
2014-06-06,655.75
2014-06-08,652
2014-06-10,649.89
2014-06-12,617
2014-06-14,557.92
2014-06-16,595
2014-06-18,604.6
2014-06-20,593.33
2014-06-22,596.08
2014-06-24,585.54
2014-06-26,569
2014-06-28,597.08
2014-06-30,620
2014-07-02,654
2014-07-04,635.49
2014-07-06,634.49
2014-07-08,623.7
2014-07-10,619.78
2014-07-12,631.98
2014-07-14,622.8
2014-07-16,619.48
2014-07-18,629.86
2014-07-20,623.77
2014-07-22,621.03
2014-07-24,601.18
2014-07-26,595.88
2014-07-28,586.96
2014-07-30,573.48
2014-08-01,601.94
2014-08-03,589.79
2014-08-05,580.21
2014-08-07,587.24
2014-08-09,588.61
2014-08-11,578.97
2014-08-13,550.14
2014-08-15,498.16
2014-08-17,491.88
2014-08-19,487.5
2014-08-21,525.78
2014-08-23,503.88
2014-08-25,503.79
2014-08-27,514.84
2014-08-29,511.99
2014-08-31,477.98
2014-09-02,483.65
2014-09-04,486
2014-09-06,481.09
2014-09-08,476.61
2014-09-10,485.03
2014-09-12,470.43
2014-09-14,475.49
2014-09-16,468
2014-09-18,428.19
2014-09-20,415.56
2014-09-22,400.98
2014-09-24,431.91
2014-09-26,405.14
2014-09-28,380
2014-09-30,382.67
2014-10-02,375.85
2014-10-04,336
2014-10-06,331.2
2014-10-08,346.26
2014-10-10,358.97
2014-10-12,364.83
2014-10-14,411.89
2014-10-16,378.02
2014-10-18,389.68
2014-10-20,384.95
2014-10-22,385.1
2014-10-24,358.46
2014-10-26,355.43
2014-10-28,354.94
2014-10-30,337
2014-11-01,327.39
2014-11-03,325.81
2014-11-05,341.99
2014-11-07,342.26
2014-11-09,356.34
2014-11-11,365.04
2014-11-13,406.56
2014-11-15,373.14
2014-11-17,378.48
2014-11-19,374.77
2014-11-21,356.9
2014-11-23,362.99
2014-11-25,381.03
2014-11-27,372.62
2014-11-29,377.22
2014-12-01,381.72
2014-12-03,378.25
2014-12-05,373.98
2014-12-07,375.73
2014-12-09,350.29
2014-12-11,356.1
2014-12-13,350.31
2014-12-15,352.15
2014-12-17,318.2
2014-12-19,317.63
2014-12-21,326.93
2014-12-23,336.96
2014-12-25,319.31
2014-12-27,314.45
2014-12-29,314.49
2014-12-31,317.4
2015-01-02,316.15
2015-01-04,270.93
2015-01-06,276.8
2015-01-08,276.8
2015-01-10,278
2015-01-12,270
2015-01-14,176.5
2015-01-16,205.35
2015-01-18,211.18
2015-01-20,212.99
2015-01-22,233.9
2015-01-24,244.64
2015-01-26,271.47
2015-01-28,249.25
2015-01-30,230.11
2015-02-01,220.72
2015-02-03,236.51
2015-02-05,217.37
2015-02-07,225.16
2015-02-09,220.39
2015-02-11,221.99
2015-02-13,239.94
2015-02-15,243.99
2015-02-17,244
2015-02-19,241.59
2015-02-21,245.66
2015-02-23,237.09
2015-02-25,238.59
2015-02-27,254
2015-03-01,247.56
2015-03-03,275.8
2015-03-05,265.63
2015-03-07,275.83
2015-03-09,287.48
2015-03-11,293.29
2015-03-13,289.51
2015-03-15,283.57
2015-03-17,287.02
2015-03-19,260.62
2015-03-21,257.83
2015-03-23,266.07
2015-03-25,245.68
2015-03-27,248.63
2015-03-29,244.05
2015-03-31,242.92
2015-04-02,252.44
2015-04-04,253.77
2015-04-06,254.7
2015-04-08,245.89
2015-04-10,235.71
2015-04-12,236.76
2015-04-14,216
2015-04-16,229.62
2015-04-18,222.32
2015-04-20,224.63
2015-04-22,237.34
2015-04-24,230.93
2015-04-26,218.42
2015-04-28,222.66
2015-04-30,235.13
2015-05-02,234.13
2015-05-04,236.17
2015-05-06,235.79
2015-05-08,244.72
2015-05-10,239.35
2015-05-12,241.51
2015-05-14,238.32
2015-05-16,236.63
2015-05-18,236.45
2015-05-20,234.6
2015-05-22,240.5
2015-05-24,240.46
2015-05-26,235.94
2015-05-28,236.48
2015-05-30,231.12
2015-06-01,222.4
2015-06-03,226.29
2015-06-05,224.15
2015-06-07,222.6
2015-06-09,230.1
2015-06-11,229
2015-06-13,230.22
2015-06-15,236.46
2015-06-17,249.96
2015-06-19,246.45
2015-06-21,242.47
2015-06-23,243.92
2015-06-25,241.92
2015-06-27,248.5
2015-06-29,253.8
2015-07-01,257.85
2015-07-03,255.1
2015-07-05,270.92
2015-07-07,267.26
2015-07-09,270.68
2015-07-11,293.5
2015-07-13,289.9
2015-07-15,290.95
2015-07-17,277.99
2015-07-19,276.09
2015-07-21,278.97
2015-07-23,276.64
2015-07-25,287.12
2015-07-27,290.79
2015-07-29,290.7
2015-07-31,284.78
2015-08-02,280.69
2015-08-04,285
2015-08-06,277.1
2015-08-08,269.89
2015-08-10,264.07
2015-08-12,267.89
2015-08-14,266.99
2015-08-16,257.47
2015-08-18,253.91
2015-08-20,233.23
2015-08-22,226.04
2015-08-24,213.24
2015-08-26,228.84
2015-08-28,234.17
2015-08-30,226.47
2015-09-01,228.32
2015-09-03,227.42
2015-09-05,234.67
2015-09-07,241.31
2015-09-09,240.08
2015-09-11,239.93
2015-09-13,229.86
2015-09-15,230
2015-09-17,234
2015-09-19,230.71
2015-09-21,226.56
2015-09-23,229.95
2015-09-25,235.79
2015-09-27,232.85
2015-09-29,237.68
2015-10-01,238.98
2015-10-03,239.17
2015-10-05,239.22
2015-10-07,245.25
2015-10-09,244.78
2015-10-11,248.08
2015-10-13,249.58
2015-10-15,254.73
2015-10-17,269.07
2015-10-19,264.16
2015-10-21,269.1
2015-10-23,277.43
2015-10-25,295.01
2015-10-27,294.73
2015-10-29,310.36
2015-10-31,310.92
2015-11-02,340.69
2015-11-04,437.05
2015-11-06,388.38
2015-11-08,381.51
2015-11-10,353.58
2015-11-12,331.6
2015-11-14,331.9
2015-11-16,329.32
2015-11-18,334.46
2015-11-20,320.62
2015-11-22,322.33
2015-11-24,321.1
2015-11-26,348
2015-11-28,353.88
2015-11-30,372.53
2015-12-02,360.98
2015-12-04,360.88
2015-12-06,390.04
2015-12-08,394.99
2015-12-10,415.64
2015-12-12,426.06
2015-12-14,445.6
2015-12-16,454.43
2015-12-18,458.95
2015-12-20,434.98
2015-12-22,435.98
2015-12-24,453.95
2015-12-26,417.99
2015-12-28,423.98
2015-12-30,428
2016-01-01,432.33
2016-01-03,428.13
2016-01-05,431.9
2016-01-07,453.71
2016-01-09,450.15
2016-01-11,447.11
2016-01-13,429.57
2016-01-15,391.62
2016-01-17,385.45
2016-01-19,378.66
2016-01-21,408
2016-01-23,388.5
2016-01-25,387.09
2016-01-27,394.45
2016-01-29,377.26
2016-01-31,376.86
2016-02-02,373.48
2016-02-04,385.06
2016-02-06,373.04
2016-02-08,375.8
2016-02-10,378.98
2016-02-12,381.46
2016-02-14,402.38
2016-02-16,406.69
2016-02-18,418.97
2016-02-20,439.48
2016-02-22,438.5
2016-02-24,423.1
2016-02-26,424.34
2016-02-28,433.47
2016-03-01,431.87
2016-03-03,421.44
2016-03-05,401
2016-03-07,411.94
2016-03-09,413.1
2016-03-11,421.22
2016-03-13,412.44
2016-03-15,414.78
2016-03-17,418.64
